VideoPacketLossRate,pFrameCountDiff,VideoBitRate,AudioBitRate,S10pFrameMeanDiff,aFrameCount,AudioNBFrames,S2pFrameCountDiff,S3pFrameMeanDiff,S1aFrameCountDiff,S9pFrameCountDiff,AudioPacketLossRate,S11pFrameMeanDiff,aFrameCountDiff,S14pFrameMeanDiff,S9pFrameMeanDiff,S27pFrameMeanDiff,S28pFrameCountDiff,S7pFrameCountDiff,S29pFrameCountDiff,S15aFrameCountDiff,S29pFrameMeanDiff,pFrameCount,S1pFrameCountDiff,BPP,S17pFrameMeanDiff,VideoNBFrames,S27pFrameCountDiff,S2pFrameMeanDiff,CC,S18pFrameMeanDiff,ISC,S4pFrameMeanDiff,S14aFrameCountDiff,iFrame3Size,S8pFrameMeanDiff,iFrame3SizeDiff,S16pFrameMeanDiff,S20pFrameMeanDiff,S6pFrameMeanDiff,S14pFrameCountDiff,S21pFrameMeanDiff,S22pFrameMeanDiff,S30pFrameMeanDiff,S0pFrameMeanDiff,S12pFrameMeanDiff,S24pFrameMeanDiff,S13pFrameMeanDiff,S28pFrameMeanDiff,S5pFrameMeanDiff,VideoStartPTS,S7aFrameCountDiff,S8pFrameCountDiff,S23pFrameCountDiff,S29aFrameCountDiff,iFrame0Size,S15pFrameMeanDiff,S19pFrameMeanDiff,S7pFrameMeanDiff,S26pFrameMeanDiff,S23pFrameMeanDiff,iFrame0SizeDiff,AudioDurationTS,S25pFrameMeanDiff,S1pFrameMeanDiff,AudioDuration,VideoDurationTS,S18pFrameCountDiff,iFrame1Size,iFrame1SizeDiff,S28aFrameCountDiff,iFrame4Size,iFrame4SizeDiff,S4aFrameCountDiff,S23aFrameCountDiff,iFrameCount,S12pFrameCountDiff,S2aFrameCountDiff,S11aFrameCountDiff,S26aFrameCountDiff,S22pFrameCountDiff,S9aFrameCountDiff,S11pFrameCountDiff,S6pFrameCountDiff,iFrameCountDiff,iFrame2Size,S5pFrameCountDiff,S21pFrameCountDiff,iFrame2SizeDiff,S20pFrameCountDiff,S19pFrameCountDiff,QP,S10aFrameCountDiff,S15pFrameCountDiff,S24aFrameCountDiff,S3aFrameCountDiff,S25aFrameCountDiff,S13aFrameCountDiff,S20aFrameCountDiff,S30pFrameCountDiff,S30aFrameCountDiff,S16pFrameCountDiff,S12aFrameCountDiff,S16aFrameCountDiff,S17pFrameCountDiff,S25pFrameCountDiff,S26pFrameCountDiff,S5aFrameCountDiff,S8aFrameCountDiff,S6aFrameCountDiff,S13pFrameCountDiff,S4pFrameCountDiff,S17aFrameCountDiff,S10pFrameCountDiff,S18aFrameCountDiff,S0pFrameCountDiff,S24pFrameCountDiff,S3pFrameCountDiff,S21aFrameCountDiff,S22aFrameCountDiff,S27aFrameCountDiff,S19aFrameCountDiff,S0aFrameCountDiff,VideoFrameRate,NR,CIHigh,CILow,MOS
0.05,0.117096019,179263,24379,1.815634632,2143,2143,0,0.684018318,0,0,0.09,-0.598233255,0.093240093,0.922091547,-0.752073574,1.041088284,5,0,-5.263157895,0,1.820735952,853,0,0.00972564,0.753684211,858,0,-1.266817698,0.604426955,-0.837914661,30495,0.143582947,0,30632,2.511932389,0.123899576,-1.688117066,-0.412052537,2.457466919,0,2.519239624,-0.599430541,-1.298858213,-0.512456638,-5.708013172,-3.525294305,3.179947624,-1.834778048,-1.043878273,14,0,5,0,0,30982,1.048600884,0.866056844,-5.589764641,1.433617287,0.162105464,0.122501612,686340,-0.811003083,-0.418170614,42.89625,85778,5,30441,0.124676006,0,30654,0.123810765,0,0,5,0,0,0,0,0,0,0,0,0,30253,0,0,0.125449804,0,-5.263157895,31,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,20,0,3.857237033,3.384142278,3.620689655
0.47,0.351288056,179080,24233,1.815634632,2130,2130,0,0.684018318,2,-5.263157895,0.7,-0.564687465,0.699300699,0.922091547,0.619278869,1.041088284,5,0,-5.263157895,0,1.820735952,851,0,0.009715712,0.753684211,856,0,-1.266817698,0.604426955,-0.837914661,30495,0.143582947,0,30632,1.466477022,0.123899576,-1.661671368,-1.671252558,2.457466919,0,2.519239624,-1.784883308,-1.298858213,-0.512456638,-5.708013172,-3.525294305,3.179947624,-1.802332812,-1.043878273,14,0,10,0,0,30982,1.048600884,0.866056844,-5.589764641,1.46478288,0.219319157,0.122501612,686272,-0.811003083,-0.418170614,42.892,85771,5,30441,0.124676006,0,30654,0.123810765,0,0,5,0,2,0,0,5,0,0,0,0,30253,0,0,0.125449804,5,-5.263157895,31,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,20,0,3.720526178,3.246140488,3.483333333
0,0,179434,24403,1.815634632,2145,2145,0,0.684018318,0,-5.263157895,0,-0.598233255,0,0.922091547,0.619278869,1.041088284,5,0,-5.263157895,0,1.820735952,854,0,0.009734918,0.753684211,859,0,-1.266817698,0.604426955,-0.837914661,30495,0.143582947,0,30632,2.511932389,0.123899576,-1.688117066,-0.412052537,2.457466919,0,2.519239624,-0.599430541,-1.298858213,-0.512456638,-5.708013172,-3.525294305,3.179947624,-1.834778048,-1.043878273,12,0,5,0,0,30982,1.048600884,0.866056844,-5.589764641,1.433617287,0.162105464,0.122501612,686299,-0.811003083,-0.418170614,42.893687,85776,5,30441,0.124676006,0,30654,0.123810765,0,0,5,0,0,0,0,0,0,0,0,0,30253,0,0,0.125449804,0,-5.263157895,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,3.909399125,3.469911219,3.689655172
0.89,1.522248244,172631,24177,1.815634632,2125,2125,0,0.684018318,0,26.31578947,0.93,-0.598233255,0.932400932,0.922091547,1.018215529,1.041088284,10,0,-5.263157895,2,1.820735952,841,0,0.009365831,0.753684211,851,0,-1.266817698,0.604070396,-0.837914661,30513,0.143582947,0,30632,2.511932389,0.123899576,-1.688117066,-0.412052537,2.457466919,0,0.871365416,-0.599430541,-1.298858213,-0.512456638,-5.642151482,-3.525294305,3.179947624,-1.835679304,-1.432810618,12,4,5,5,0,30982,1.048600884,0.866056844,-5.589764641,1.46478288,-0.324712802,0.122501612,686266,-0.811003083,-0.418170614,42.891625,85771,5,0,100,0,30654,0.123810765,0,2,4,0,0,0,0,0,4,0,0,20,30253,5,5,0.125449804,0,-5.263157895,31,2,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,20,0,3.388944946,2.921399882,3.155172414
4.67,14.51990632,154525,23368,1.815634632,2054,2054,20,0.964492582,6,-5.263157895,4.24,-0.430504305,4.242424242,0.747857349,0.66827109,1.258560059,5,5,31.57894737,4,-5.09122901,730,65,0.008383518,-0.191093117,816,5,0.746682695,0.600107441,21.19545144,30714.5,0.41234077,2,0,3.079226688,100,-1.661671368,-0.620789677,4.5448856,10,2.519239624,-1.784883308,-1.262611007,-1.686335043,-5.884864008,-3.039335533,3.179947624,-1.769887577,-0.947550523,16,6,15,0,6,30982,1.083946981,1.61234388,-6.429867773,-9.245792645,0.219319157,0.122501612,686296,-0.782546834,8.052771245,42.8935,85772,55,30447,0.104990321,2,0,100,4,8,2,10,6,2,0,5,4,0,5,60,0,10,0,100,5,31.57894737,31,6,0,2,8,2,6,8,0,4,0,2,6,35,0,75,6,2,4,0,55,6,0,2,5,5,35,2,8,10,6,2,20,0,1.74043084,1.328534677,1.534482759
0.16,0.117096019,169891,24402,2.146418582,2145,2145,0,0.318256931,0,-5.263157895,0,-1.191412156,0,0.496982606,0.563585823,0.558686839,5,0,-5.263157895,0,1.85574416,853,0,0.009217177,0.611497947,858,0,-1.232995364,0.604426955,-0.846947447,30495,0.326511574,0,30632,1.991555714,0.123899576,-1.500350549,0.062227754,2.443467337,0,1.79916318,-0.23715415,-1.426059777,-0.662910176,-4.905296586,-3.388904072,2.957561025,-1.454909717,-1.010163609,10,0,5,0,0,30984,1.333743085,0.937867571,-4.458098164,1.420138115,-0.010058338,0.122493714,686320,-0.792393027,-0.455494401,42.895,85781,5,30441,0.124676006,0,30654,0.123810765,0,0,5,0,0,0,0,0,0,0,0,0,30253,0,0,0.125449804,0,-5.263157895,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,999,3.91045444,3.503338664,3.706896552
0.43,1.990632319,158274,24221,2.146418582,2129,2129,0,0.318256931,2,-5.263157895,0.75,-1.570830614,0.745920746,0.496982606,0.589993051,0.558686839,5,5,26.31578947,0,-4.928886896,837,0,0.008586914,0.611497947,852,0,-1.232995364,0.603388166,-0.846947447,30547.5,0.326511574,0,0,1.958046645,100,-1.500350549,0.062227754,2.443467337,0,1.757322176,-0.511753693,-1.426059777,-0.662910176,-4.905296586,-3.388904072,2.957561025,-1.454909717,-1.010163609,14,0,5,0,0,30984,-0.656681655,-0.28565498,-5.218035444,1.420138115,-0.010058338,0.122493714,686293,-0.792393027,-0.455494401,42.893313,85773,5,30441,0.124676006,0,30654,0.123810765,0,0,3,0,2,0,2,5,0,5,0,40,0,0,0,100,0,26.31578947,31,2,5,0,0,0,0,2,0,2,0,2,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,2,0,0,0,20,999,3.665622055,3.092998635,3.379310345
0,0,170184,24404,2.146418582,2145,2145,0,0.318256931,0,-5.263157895,0,-1.191412156,0,0.496982606,0.563585823,0.558686839,5,0,-5.263157895,0,1.85574416,854,0,0.009233073,0.611497947,859,0,-1.232995364,0.604426955,-0.846947447,30495,0.326511574,0,30632,1.958046645,0.123899576,-1.500350549,0.062227754,2.443467337,0,1.757322176,-0.23715415,-1.426059777,-0.662910176,-4.905296586,-3.388904072,2.957561025,-1.454909717,-1.010163609,10,0,5,0,0,30984,1.333743085,0.937867571,-4.458098164,1.420138115,-0.010058338,0.122493714,686267,-0.792393027,-0.455494401,42.891688,85775,5,30441,0.124676006,0,30654,0.123810765,0,0,5,0,0,0,0,0,0,0,0,0,30253,0,0,0.125449804,0,-5.263157895,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,999,3.884859971,3.329425744,3.607142857
0.96,3.395784543,162932,24086,2.146418582,2117,2117,0,0.354978885,0,-5.263157895,1.31,-1.191412156,1.305361305,0.532481363,0.563585823,0.558686839,5,0,-5.263157895,0,1.886074602,825,0,0.008839627,0.638278879,849,0,-1.232995364,0.605479272,-0.846947447,30442,0.326511574,2,30632,1.958046645,0.123899576,-1.472306614,0.062227754,2.443467337,0,2.532481832,-0.23715415,-1.386989646,-0.662910176,-4.905296586,-3.388904072,2.957561025,-1.454909717,-2.471100905,14,2,5,0,0,30984,1.333743085,0.937867571,-4.458098164,2.469193702,-0.010058338,0.122493714,686261,-0.909704864,-0.455494401,42.891312,85769,5,30441,0.124676006,2,0,100,0,2,4,0,4,0,2,0,2,0,0,20,30253,5,5,0.125449804,0,-5.263157895,31,2,0,0,0,0,2,0,0,2,0,2,0,0,5,5,2,0,0,0,0,2,0,2,0,0,0,4,2,0,8,0,20,999,3.531309226,3.020414912,3.275862069
4.62,12.64637002,145987,23255,2.219384653,2044,2044,75,-0.28314559,4,26.31578947,4.71,-3.028663282,4.708624709,0.567980121,1.43816804,0.974543217,10,5,31.57894737,4,-4.904444781,746,0,0.007920302,2.202614195,815,10,6.842614765,0.598072618,-14.50633852,30819,0.361494957,4,0,1.991555714,100,-1.472306614,0.062227754,1.08040201,0,-0.39516504,0.614844093,1.193695315,-0.613191912,-6.307790572,-2.745932884,2.445265397,-0.561336664,-6.951208842,14,2,5,5,6,30984,1.333743085,-2.057243018,-6.030239563,1.420138115,-1.123357579,0.122493714,686275,-0.792393027,-0.341620801,42.892187,85770,50,0,100,4,30654,0.123810765,0,8,2,5,2,4,2,10,0,5,75,60,0,15,10,100,0,68.42105263,31,6,0,4,6,4,6,6,5,10,0,4,6,5,0,0,4,4,4,5,0,2,0,8,0,5,5,10,6,4,8,4,20,999,1.552327478,1.206293212,1.379310345
0.11,0.117096019,108254,24392,2.576045627,2144,2144,0,-2.026346616,0,-5.263157895,0.05,-1.240339662,0.046620047,1.306352459,0.428395687,1.094665433,5,0,-5.263157895,0,1.591073292,853,0,0.005873155,0.976952184,858,0,-1.319717203,0.965354702,-1.149045764,19093.5,0.818240324,0,19143,2.037048118,0.198112716,-1.984572755,-0.328772935,2.233394566,0,2.284408909,-1.048543689,-0.817955112,0.244498778,-5.81898536,-4.266528926,2.692045196,-2.22559729,-1.266448996,8,0,5,0,0,19688,1.483622351,1.451034192,-4.556493582,1.449525453,0.765672356,0.192639156,686281,-0.132069608,-0.497840252,42.892563,85778,5,19010,0.19949601,0,19171,0.197823937,0,0,5,0,0,0,0,0,0,0,0,0,19050,0,0,0.199077955,0,-5.263157895,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,20,0,3.324814232,2.847599561,3.086206897
0.61,0.93676815,107550,24347,2.576045627,2140,2140,0,-0.439281531,0,0,0.23,-3.023516237,0.233100233,1.306352459,2.221578985,2.169855722,5,5,-5.263157895,0,1.636830698,846,0,0.005834961,0.976952184,851,5,-1.319717203,0.965354702,-1.188668031,19093.5,0.818240324,0,19143,2.037048118,0.198112716,-1.984572755,-0.328772935,2.233394566,0,2.284408909,-1.048543689,-0.817955112,0.244498778,-5.81898536,-4.266528926,2.692045196,-2.22559729,-2.742757755,6,0,5,0,0,19688,1.483622351,1.451034192,-8.184767458,1.449525453,0.765672356,0.192639156,686279,-0.132069608,-0.497840252,42.892437,85780,5,19010,0.19949601,0,19171,0.197823937,0,0,5,0,0,0,0,0,0,5,0,0,19050,5,0,0.199077955,0,-5.263157895,35,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,2.653067263,2.154625045,2.403846154
0,0,108330,24403,2.576045627,2145,2145,0,-0.439281531,0,-5.263157895,0,-1.240339662,0,1.306352459,0.428395687,1.094665433,5,0,-5.263157895,0,1.591073292,854,0,0.005877279,0.976952184,859,0,-1.319717203,0.965354702,-1.188668031,19093.5,0.818240324,0,19143,2.037048118,0.198112716,-1.984572755,-0.328772935,2.233394566,0,2.284408909,-1.048543689,-0.817955112,0.244498778,-5.81898536,-4.266528926,2.692045196,-2.22559729,-1.266448996,14,0,5,0,0,19688,1.483622351,1.451034192,-4.556493582,1.449525453,0.765672356,0.192639156,686290,-0.132069608,-0.497840252,42.893125,85772,5,19010,0.19949601,0,19171,0.197823937,0,0,5,0,0,0,0,0,0,0,0,0,19050,0,0,0.199077955,0,-5.263157895,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,3.373239619,2.937105209,3.155172414
0.95,1.405152225,104302,24221,2.576045627,2129,2129,5,-0.84465361,0,26.31578947,0.75,-1.183093216,0.745920746,0.318162209,2.793255662,1.094665433,5,0,-5.263157895,0,1.636830698,842,0,0.005658746,1.018231854,852,0,-2.749410841,0.963949515,-1.188668031,19121.33333,0.818240324,0,19143,2.037048118,0.198112716,-1.984572755,-0.697177242,2.233394566,5,2.131113048,-2.864929314,-0.758104738,0.244498778,-5.81898536,-4.266528926,2.692045196,-2.171676095,-1.266448996,14,0,5,0,0,19688,1.483622351,1.451034192,-4.417717127,1.449525453,0.765672356,0.192639156,686296,-0.132069608,-0.453913171,42.8935,85772,5,0,100,4,19171,0.197823937,0,0,4,0,0,0,0,5,2,0,0,20,19050,0,5,0.199077955,5,-5.263157895,35,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,0,2,0,0,5,0,0,0,0,2,20,0,3.014959093,2.449326621,2.732142857
4.63,15.22248244,100320,23232,2.36141685,2042,2042,10,1.366653651,2,26.31578947,4.8,-3.495548336,4.801864802,-0.050330745,2.852180745,1.094665433,5,70,10.52631579,4,-4.613989772,724,0,0.005442708,1.059511524,814,0,-1.745657677,0.963949515,-0.801617176,19121.33333,-0.340167326,12,19143,1.737859347,0.198112716,-1.034307729,3.310615068,0.947500725,5,2.284408909,-2.57877704,-0.817955112,2.643732395,-4.759181814,-3.914141414,2.692045196,-2.171676095,-0.81021954,10,8,15,70,8,19688,2.231011054,1.451034192,-16.14818241,1.272648835,-6.502897857,0.192639156,686291,0.109580975,-0.453913171,42.893188,85777,10,0,100,4,19171,0.197823937,10,2,4,5,6,6,8,5,8,5,20,20,19050,10,0,0.199077955,5,-5.263157895,35,4,5,4,4,8,2,8,0,0,10,2,10,0,5,20,0,4,12,0,50,0,5,0,5,10,25,6,6,4,2,4,20,0,1.529546306,1.23712036,1.383333333
0.11,0.117096019,106713,24392,2.431849382,2144,2144,0,0.341330213,0,-5.263157895,0.05,-0.684601292,0.046620047,1.677823177,0.441566088,0.758713349,5,0,-5.263157895,0,1.615441057,853,0,0.005789551,0.637344166,858,0,-1.117582245,0.965354702,-0.945988009,19093.5,0.367816092,0,19143,2.038077665,0.198112716,-1.759643461,-0.727786226,1.771496815,0,2.287356322,-0.117754808,-0.474124887,0.537489922,-5.994851048,-4.495202336,2.241670505,-1.847888453,-0.433967847,14,0,5,0,0,19690,1.424272818,1.442255655,-4.816132859,-0.052763488,0.726792204,0.192619627,686282,-0.237868696,-0.927461921,42.892625,85770,5,19010,0.19949601,0,19171,0.197823937,0,0,5,0,0,0,0,0,0,0,0,0,19050,0,0,0.199077955,0,-5.263157895,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,999,3.430356437,3.002976896,3.216666667
0.45,0.117096019,106670,24277,2.431849382,2134,2134,0,0.282816462,0,-5.263157895,0.51,-0.684601292,0.512820513,1.677823177,0.441566088,0.758713349,5,0,-5.263157895,0,1.661910973,853,0,0.005787218,-0.802854594,858,0,-1.117582245,0.965354702,-0.945988009,19093.5,0.422988506,4,19143,2.038077665,0.198112716,-1.759643461,-0.727786226,1.771496815,0,2.287356322,-0.117754808,-0.474124887,0.537489922,-5.994851048,-4.495202336,2.241670505,-1.847888453,-0.374790413,10,0,5,0,2,19690,1.424272818,1.442255655,-4.816132859,1.512710347,0.825900231,0.192619627,686317,-0.237868696,-0.927461921,42.894813,85779,5,19010,0.19949601,0,19171,0.197823937,0,2,5,0,0,0,0,0,0,0,0,0,19050,0,0,0.199077955,0,-5.263157895,35,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,20,999,3.348464581,2.85843197,3.103448276
0,0,106785,24404,2.431849382,2145,2145,0,0.282816462,0,-5.263157895,0,-0.684601292,0,1.677823177,0.441566088,0.758713349,5,0,-5.263157895,0,1.615441057,854,0,0.005793457,0.637344166,859,0,-1.117582245,0.965354702,-0.945988009,19093.5,0.367816092,0,19143,2.038077665,0.198112716,-1.759643461,-0.727786226,1.771496815,0,2.287356322,-0.117754808,-0.474124887,0.537489922,-5.994851048,-4.495202336,2.241670505,-1.847888453,-0.433967847,14,0,5,0,0,19690,1.424272818,1.442255655,-4.816132859,1.512710347,0.726792204,0.192619627,686266,-0.237868696,-0.927461921,42.891625,85770,5,19010,0.19949601,0,19171,0.197823937,0,0,5,0,0,0,0,0,0,0,0,0,19050,0,0,0.199077955,0,-5.263157895,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,999,3.394160216,2.89155407,3.142857143
0.89,3.629976581,102250,24210,2.431849382,2128,2128,0,0.282816462,0,-5.263157895,0.79,-1.832539115,0.792540793,1.151644651,0.441566088,0.758713349,5,0,-5.263157895,0,1.615441057,823,0,0.005547418,0.637344166,847,0,-1.117582245,0.964622148,-0.945988009,19108,0.367816092,4,19143,0.752047863,0.198112716,-1.759643461,-0.727786226,1.771496815,5,2.287356322,-0.117754808,-0.474124887,-1.076394291,-5.994851048,-4.432624113,2.241670505,-1.847888453,-0.374790413,12,0,10,0,2,19690,1.48445336,3.080110711,-4.816132859,0.408917029,0.726792204,0.192619627,686278,-1.807802093,-0.927461921,42.892375,85772,5,19010,0.19949601,0,19171,0.197823937,2,0,4,0,0,2,0,0,0,5,0,20,0,0,0,100,0,26.31578947,35,0,0,2,2,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,2,0,2,5,0,0,0,2,2,0,0,20,999,3.28166657,2.785000097,3.033333333
4.91,7.845433255,95352,23198,3.954335731,2039,2039,5,0.399843963,6,-5.263157895,4.94,-1.213403773,4.941724942,3.223313725,0.483514866,4.262355089,5,0,-5.263157895,4,1.661910973,787,0,0.005173177,-1.391418032,815,5,-2.363574606,0.966214977,-17.45248837,19076.5,0.747731397,4,19143,0.407242771,0.198112716,-4.163127967,2.365464978,0.467230976,10,0.181488203,-2.504833762,-0.604672415,0.61811341,-5.829349025,-5.054563819,1.854410836,-1.847888453,-0.433967847,16,2,10,0,4,19690,1.578419469,3.618717754,-4.602609727,0.390072927,0.825900231,0.192619627,686267,0.754502813,-0.927461921,42.891688,85769,45,19010,0.19949601,2,0,100,2,14,3,0,8,4,6,10,4,5,5,40,0,0,5,100,15,68.42105263,35,4,5,6,4,2,16,2,15,4,5,10,4,10,5,5,6,4,8,10,5,10,5,2,0,5,0,6,4,2,6,4,20,999,2.518109498,1.948557169,2.233333333
0.12,0.936329588,912294,24392,0.376422897,2144,2144,0,0.574639379,0,-4.166666667,0.05,-0.063115375,0.046620047,1.337724194,0.473121628,0.571156989,4,0,-4.166666667,0,0.395041956,1058,0,0.039596094,0.909923134,1070,0,-0.174423793,0.329626309,-0.041141422,69897.33333,-0.632128062,0,70345,1.023602669,0.05399031,-1.866930182,0.360608161,2.068426808,0,1.178069778,-0.028056308,-0.684058086,-0.62468674,-3.758980166,-1.785304607,1.774823432,-0.651288017,-0.344922037,23,0,4,0,0,69843,0.733728789,-0.87069449,-4.101475972,0.81505295,-0.695272688,0.054378157,686279,-0.237849906,-0.386068122,42.892437,107160,4,68883,0.05513559,0,70464,0.05389918,0,0,4,0,0,0,0,0,0,0,0,20,0,0,0,100,0,29.16666667,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,4.756993215,4.311972302,4.534482759
0.5,1.966292135,910556,24302,0.376422897,2136,2136,0,0.574639379,0,4.166666667,0.42,-0.05728934,0.41958042,1.614134884,0.611679073,1.259151019,4,4,-4.166666667,2,0.395041956,1047,0,0.03952066,1.360873042,1052,4,-0.174423793,0.32968802,-1.44842694,69884.25,-0.632128062,2,70345,1.023602669,0.05399031,-1.866930182,0.360608161,1.664670451,8,1.184700565,1.378520253,-0.695920365,-1.975118479,-4.809269093,-1.943074297,1.46880626,-0.651288017,0.288576317,18,2,4,4,2,69843,0.733728789,-0.078601636,-4.948760697,0.81505295,-1.111577939,0.054378157,686265,-0.232697922,-0.386068122,42.891562,107161,8,68883,0.05513559,0,70464,0.05389918,0,2,5,4,0,0,0,4,0,0,4,0,69845,4,0,0.054376601,0,-4.166666667,23,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,0,0,25,0,2.694792401,1.945207599,2.32
0,0,927018,24405,0.376422897,2145,2145,0,0.574639379,0,-4.166666667,0,-0.063115375,0,1.332142591,0.473121628,0.571156989,4,0,-4.166666667,0,0.395041956,1068,0,0.040235156,0.909923134,1073,0,-0.174423793,0.32968802,-0.041141422,69884.25,-0.632128062,0,70345,1.023602669,0.05399031,-1.866930182,0.360608161,2.068426808,0,1.178069778,-0.028056308,-0.695920365,-0.62468674,-3.758980166,-1.785304607,1.774823432,-0.651288017,-0.344922037,15,0,4,0,0,69843,0.733728789,-0.078601636,-4.101475972,0.81505295,-0.695272688,0.054378157,686254,-0.237849906,-0.386068122,42.890875,107165,4,68883,0.05513559,0,70464,0.05389918,0,0,5,0,0,0,0,0,0,0,0,0,69845,0,0,0.054376601,0,-4.166666667,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,4.804087,4.368326794,4.586206897
1.06,11.51685393,872943,24153,2.390760447,2123,2123,8,-4.0700354,4,0,1.03,-0.063115375,1.025641026,1.06027201,1.069685245,-0.167872906,4,4,0,2,1.41755761,945,48,0.037888151,1.236965995,1025,4,0.238937669,0.33060223,-0.041141422,69691,-0.632128062,2,70345,3.222174875,0.05399031,-2.297660757,3.19235399,2.644335087,4,1.422303756,1.378520253,-0.105170277,-1.356006984,-4.095492347,-2.369977962,1.774823432,-0.651288017,-0.824177682,23,0,12,0,4,69843,0.733728789,0.685869933,-4.509136413,2.019749392,-0.695272688,0.054378157,686292,-0.315201214,-1.391092278,42.89325,107164,4,68883,0.05513559,0,0,100,0,0,4,4,2,0,0,4,2,0,4,20,69845,4,12,0.054376601,24,37.5,23,2,0,2,0,2,0,0,8,2,4,0,2,12,4,8,2,0,0,0,0,0,4,2,12,4,60,2,0,2,2,0,25,0,2.156586714,1.73996501,1.948275862
5.17,26.49812734,720604,23197,2.846827422,2039,2039,16,-0.456029746,2,33.33333333,4.94,0.229157361,4.941724942,2.137117464,2.844319535,1.685765873,16,8,45.83333333,4,-9.419824968,785,32,0.031276215,1.918529487,878,12,2.350684155,0.332165564,2.64606018,69363,-1.076449961,6,0,-0.476364899,100,-1.785934755,2.688738726,9.672967765,24,2.005260424,0.417533624,2.289184473,0.510079339,-2.4701033,1.49931174,-2.619674099,-1.080607137,2.096971401,23,6,64,4,4,69843,-0.066138933,-0.364102347,-2.70290683,2.312888721,-0.260275489,0.054378157,686295,1.023956723,-1.292497478,42.893437,107164,28,68883,0.05513559,6,0,100,2,8,2,44,2,6,4,16,2,52,60,60,0,16,20,100,28,70.83333333,23,4,20,4,8,6,6,10,16,12,32,6,2,12,20,28,6,6,6,64,8,8,16,4,20,20,12,4,2,8,10,6,25,0,1.363997599,1.102669068,1.233333333
0.11,0.374531835,717616,24370,0.609045603,2142,2142,0,0.261861956,0,0,0.14,-0.524976931,0.13986014,0.764105385,0.589850721,0.49911033,4,0,-4.166666667,0,0.427007818,1064,0,0.031146528,0.607513328,1069,0,-0.222096317,0.32968802,-0.019631443,69884.25,-0.38876445,0,70345,0.589469866,0.05399031,-1.626354839,0.512556235,1.556247818,0,0.610897625,-0.138455687,-0.668922538,-0.413769766,-2.922474782,-1.306062779,1.600062529,-0.584632953,-0.231673446,23,0,8,0,0,69845,1.134738867,-0.140386267,-2.943565658,0.578721769,-0.297810027,0.054376601,686259,-0.470520564,-0.146926602,42.891188,107156,4,68883,0.05513559,0,70464,0.05389918,0,2,5,0,0,0,0,0,0,0,0,0,69845,0,0,0.054376601,0,0,23,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,25,999,4.119839898,3.472752695,3.796296296
